REEF_SITE,BLEACH_MONTH,SURVEY_DATE,REEF_ZONE,TRANSECT_NO,GENUS,PERCENT_COVER
HS,pre-bleach,22/03/2024,CREST,2,LOBOPHYLLIA,0
HS,pre-bleach,22/03/2024,CREST,2,MERULINA,2
HS,pre-bleach,22/03/2024,CREST,2,MONTIPORA,2
HS,pre-bleach,22/03/2024,CREST,2,PACHYSERIS,3
HS,pre-bleach,22/03/2024,CREST,2,PAVONA,0
HS,pre-bleach,22/03/2024,CREST,2,PLATYGYRA,0
HS,pre-bleach,22/03/2024,CREST,2,POCILLOPORA,0
HS,pre-bleach,22/03/2024,CREST,2,PORITES,40
HS,pre-bleach,22/03/2024,CREST,3,ACROPORA,2
HS,pre-bleach,22/03/2024,CREST,3,GONIASTREA,0
HS,pre-bleach,22/03/2024,CREST,3,DIPSASTRAEA,0
HS,pre-bleach,22/03/2024,CREST,3,FAVITES,0
HS,pre-bleach,22/03/2024,CREST,3,GALAXEA,0
HS,pre-bleach,22/03/2024,CREST,3,GONIASTREA,0
HS,pre-bleach,22/03/2024,CREST,3,GONIOPORA,0
HS,pre-bleach,22/03/2024,CREST,3,LOBOPHYLLIA,4
HS,pre-bleach,22/03/2024,CREST,3,MERULINA,1
HS,pre-bleach,22/03/2024,CREST,3,MONTIPORA,3
HS,pre-bleach,22/03/2024,CREST,3,PACHYSERIS,11
HS,pre-bleach,22/03/2024,CREST,3,PAVONA,1
HS,pre-bleach,22/03/2024,CREST,3,PLATYGYRA,0
HS,pre-bleach,22/03/2024,CREST,3,POCILLOPORA,0
HS,pre-bleach,22/03/2024,CREST,3,PORITES,43
HS,pre-bleach,29/03/2024,CREST,1,ACROPORA,4
HS,pre-bleach,29/03/2024,CREST,1,GONIASTREA,0
HS,pre-bleach,29/03/2024,CREST,1,DIPSASTRAEA,0
HS,pre-bleach,29/03/2024,CREST,1,FAVITES,0
HS,pre-bleach,29/03/2024,CREST,1,GALAXEA,0
HS,pre-bleach,29/03/2024,CREST,1,GONIASTREA,0
HS,pre-bleach,29/03/2024,CREST,1,GONIOPORA,0
HS,pre-bleach,29/03/2024,CREST,1,LOBOPHYLLIA,3
HS,pre-bleach,29/03/2024,CREST,1,MERULINA,0
HS,pre-bleach,29/03/2024,CREST,1,MONTIPORA,4
HS,pre-bleach,29/03/2024,CREST,1,PACHYSERIS,1
HS,pre-bleach,29/03/2024,CREST,1,PAVONA,0
HS,pre-bleach,29/03/2024,CREST,1,PLATYGYRA,0
HS,pre-bleach,29/03/2024,CREST,1,POCILLOPORA,0
HS,pre-bleach,29/03/2024,CREST,1,PORITES,48
HS,pre-bleach,29/03/2024,CREST,2,ACROPORA,0
HS,pre-bleach,29/03/2024,CREST,2,GONIASTREA,0
HS,pre-bleach,29/03/2024,CREST,2,DIPSASTRAEA,1
HS,pre-bleach,29/03/2024,CREST,2,FAVITES,1
HS,pre-bleach,29/03/2024,CREST,2,GALAXEA,0
HS,pre-bleach,29/03/2024,CREST,2,GONIASTREA,1
HS,pre-bleach,29/03/2024,CREST,2,GONIOPORA,1
HS,pre-bleach,29/03/2024,CREST,2,LOBOPHYLLIA,1
HS,pre-bleach,29/03/2024,CREST,2,MERULINA,0
HS,pre-bleach,29/03/2024,CREST,2,MONTIPORA,1
HS,pre-bleach,29/03/2024,CREST,2,PACHYSERIS,3
HS,pre-bleach,29/03/2024,CREST,2,PAVONA,0
HS,pre-bleach,29/03/2024,CREST,2,PLATYGYRA,1
HS,pre-bleach,29/03/2024,CREST,2,POCILLOPORA,0
HS,pre-bleach,29/03/2024,CREST,2,PORITES,45
HS,pre-bleach,29/03/2024,CREST,3,ACROPORA,1
HS,pre-bleach,29/03/2024,CREST,3,GONIASTREA,0
HS,pre-bleach,29/03/2024,CREST,3,DIPSASTRAEA,1
HS,pre-bleach,29/03/2024,CREST,3,FAVITES,0
HS,pre-bleach,29/03/2024,CREST,3,GALAXEA,0
HS,pre-bleach,29/03/2024,CREST,3,GONIASTREA,1
HS,pre-bleach,29/03/2024,CREST,3,GONIOPORA,0
HS,pre-bleach,29/03/2024,CREST,3,LOBOPHYLLIA,0
HS,pre-bleach,29/03/2024,CREST,3,MERULINA,2
HS,pre-bleach,29/03/2024,CREST,3,MONTIPORA,7
HS,pre-bleach,29/03/2024,CREST,3,PACHYSERIS,7
HS,pre-bleach,29/03/2024,CREST,3,PAVONA,0
HS,pre-bleach,29/03/2024,CREST,3,PLATYGYRA,0
HS,pre-bleach,29/03/2024,CREST,3,POCILLOPORA,0
HS,pre-bleach,29/03/2024,CREST,3,PORITES,44
MH4,pre-bleach,06/03/2024,FLAT,1,ACROPORA,0
MH4,pre-bleach,06/03/2024,FLAT,1,GONIASTREA,0
MH4,pre-bleach,06/03/2024,FLAT,1,DIPSASTRAEA,4
MH4,pre-bleach,06/03/2024,FLAT,1,FAVITES,2
MH4,pre-bleach,06/03/2024,FLAT,1,GALAXEA,1
MH4,pre-bleach,06/03/2024,FLAT,1,GONIASTREA,2
MH4,pre-bleach,06/03/2024,FLAT,1,GONIOPORA,1
MH4,pre-bleach,06/03/2024,FLAT,1,LOBOPHYLLIA,1
MH4,pre-bleach,06/03/2024,FLAT,1,MERULINA,0
MH4,pre-bleach,06/03/2024,FLAT,1,MONTIPORA,3
MH4,pre-bleach,06/03/2024,FLAT,1,PACHYSERIS,0
MH4,pre-bleach,06/03/2024,FLAT,1,PAVONA,1
MH4,pre-bleach,06/03/2024,FLAT,1,PLATYGYRA,0
MH4,pre-bleach,06/03/2024,FLAT,1,POCILLOPORA,6
MH4,pre-bleach,06/03/2024,FLAT,1,PORITES,9
MH4,pre-bleach,06/03/2024,FLAT,2,ACROPORA,1
MH4,pre-bleach,06/03/2024,FLAT,2,GONIASTREA,0
MH4,pre-bleach,06/03/2024,FLAT,2,DIPSASTRAEA,2
MH4,pre-bleach,06/03/2024,FLAT,2,FAVITES,0
MH4,pre-bleach,06/03/2024,FLAT,2,GALAXEA,0
MH4,pre-bleach,06/03/2024,FLAT,2,GONIASTREA,2
MH4,pre-bleach,06/03/2024,FLAT,2,GONIOPORA,1
MH4,pre-bleach,06/03/2024,FLAT,2,LOBOPHYLLIA,0
MH4,pre-bleach,06/03/2024,FLAT,2,MERULINA,0
MH4,pre-bleach,06/03/2024,FLAT,2,MONTIPORA,0
MH4,pre-bleach,06/03/2024,FLAT,2,PACHYSERIS,0
MH4,pre-bleach,06/03/2024,FLAT,2,PAVONA,4
MH4,pre-bleach,06/03/2024,FLAT,2,PLATYGYRA,0
MH4,pre-bleach,06/03/2024,FLAT,2,POCILLOPORA,3
MH4,pre-bleach,06/03/2024,FLAT,2,PORITES,13
MH4,pre-bleach,06/03/2024,FLAT,3,ACROPORA,1
MH4,pre-bleach,06/03/2024,FLAT,3,GONIASTREA,0
MH4,pre-bleach,06/03/2024,FLAT,3,DIPSASTRAEA,0
MH4,pre-bleach,06/03/2024,FLAT,3,FAVITES,2
MH4,pre-bleach,06/03/2024,FLAT,3,GALAXEA,0
MH4,pre-bleach,06/03/2024,FLAT,3,GONIASTREA,2
MH4,pre-bleach,06/03/2024,FLAT,3,GONIOPORA,0
MH4,pre-bleach,06/03/2024,FLAT,3,LOBOPHYLLIA,0
MH4,pre-bleach,06/03/2024,FLAT,3,MERULINA,0
MH4,pre-bleach,06/03/2024,FLAT,3,MONTIPORA,0
MH4,pre-bleach,06/03/2024,FLAT,3,PACHYSERIS,0
MH4,pre-bleach,06/03/2024,FLAT,3,PAVONA,2
MH4,pre-bleach,06/03/2024,FLAT,3,PLATYGYRA,0
MH4,pre-bleach,06/03/2024,FLAT,3,POCILLOPORA,4
MH4,pre-bleach,06/03/2024,FLAT,3,PORITES,9
MH4,pre-bleach,16/03/2024,FLAT,1,ACROPORA,2
MH4,pre-bleach,16/03/2024,FLAT,1,GONIASTREA,0
MH4,pre-bleach,16/03/2024,FLAT,1,DIPSASTRAEA,1
MH4,pre-bleach,16/03/2024,FLAT,1,FAVITES,1
MH4,pre-bleach,16/03/2024,FLAT,1,GALAXEA,7
MH4,pre-bleach,16/03/2024,FLAT,1,GONIASTREA,2
MH4,pre-bleach,16/03/2024,FLAT,1,GONIOPORA,0
MH4,pre-bleach,16/03/2024,FLAT,1,LOBOPHYLLIA,8
MH4,pre-bleach,16/03/2024,FLAT,1,MERULINA,0
MH4,pre-bleach,16/03/2024,FLAT,1,MONTIPORA,0
MH4,pre-bleach,16/03/2024,FLAT,1,PACHYSERIS,1
MH4,pre-bleach,16/03/2024,FLAT,1,PAVONA,7
MH4,pre-bleach,16/03/2024,FLAT,1,PLATYGYRA,1
MH4,pre-bleach,16/03/2024,FLAT,1,POCILLOPORA,2
MH4,pre-bleach,16/03/2024,FLAT,1,PORITES,28
MH4,pre-bleach,16/03/2024,FLAT,2,ACROPORA,3
MH4,pre-bleach,16/03/2024,FLAT,2,GONIASTREA,0
MH4,pre-bleach,16/03/2024,FLAT,2,DIPSASTRAEA,3
MH4,pre-bleach,16/03/2024,FLAT,2,FAVITES,1
MH4,pre-bleach,16/03/2024,FLAT,2,GALAXEA,0
MH4,pre-bleach,16/03/2024,FLAT,2,GONIASTREA,0
MH4,pre-bleach,16/03/2024,FLAT,2,GONIOPORA,2
MH4,pre-bleach,16/03/2024,FLAT,2,LOBOPHYLLIA,3
MH4,pre-bleach,16/03/2024,FLAT,2,MERULINA,1
MH4,pre-bleach,16/03/2024,FLAT,2,MONTIPORA,0
MH4,pre-bleach,16/03/2024,FLAT,2,PACHYSERIS,0
MH4,pre-bleach,16/03/2024,FLAT,2,PAVONA,10
MH4,pre-bleach,16/03/2024,FLAT,2,PLATYGYRA,5
MH4,pre-bleach,16/03/2024,FLAT,2,POCILLOPORA,5
MH4,pre-bleach,16/03/2024,FLAT,2,PORITES,17
MH4,pre-bleach,16/03/2024,FLAT,3,ACROPORA,3
MH4,pre-bleach,16/03/2024,FLAT,3,GONIASTREA,0
MH4,pre-bleach,16/03/2024,FLAT,3,DIPSASTRAEA,0
MH4,pre-bleach,16/03/2024,FLAT,3,FAVITES,0
MH4,pre-bleach,16/03/2024,FLAT,3,GALAXEA,0
MH4,pre-bleach,16/03/2024,FLAT,3,GONIASTREA,2
MH4,pre-bleach,16/03/2024,FLAT,3,GONIOPORA,0
MH4,pre-bleach,16/03/2024,FLAT,3,LOBOPHYLLIA,1
MH4,pre-bleach,16/03/2024,FLAT,3,MERULINA,0
MH4,pre-bleach,16/03/2024,FLAT,3,MONTIPORA,1
MH4,pre-bleach,16/03/2024,FLAT,3,PACHYSERIS,0
MH4,pre-bleach,16/03/2024,FLAT,3,PAVONA,3
MH4,pre-bleach,16/03/2024,FLAT,3,PLATYGYRA,0
MH4,pre-bleach,16/03/2024,FLAT,3,POCILLOPORA,5
MH4,pre-bleach,16/03/2024,FLAT,3,PORITES,21
MH4,pre-bleach,20/03/2024,CREST,1,ACROPORA,1
MH4,pre-bleach,20/03/2024,CREST,1,GONIASTREA,0
MH4,pre-bleach,20/03/2024,CREST,1,DIPSASTRAEA,0
MH4,pre-bleach,20/03/2024,CREST,1,FAVITES,1
MH4,pre-bleach,20/03/2024,CREST,1,GALAXEA,7
MH4,pre-bleach,20/03/2024,CREST,1,GONIASTREA,0
MH4,pre-bleach,20/03/2024,CREST,1,GONIOPORA,1
MH4,pre-bleach,20/03/2024,CREST,1,LOBOPHYLLIA,6
MH4,pre-bleach,20/03/2024,CREST,1,MERULINA,0
MH4,pre-bleach,20/03/2024,CREST,1,MONTIPORA,0
MH4,pre-bleach,20/03/2024,CREST,1,PACHYSERIS,17
MH4,pre-bleach,20/03/2024,CREST,1,PAVONA,1
MH4,pre-bleach,20/03/2024,CREST,1,PLATYGYRA,0
MH4,pre-bleach,20/03/2024,CREST,1,POCILLOPORA,0
MH4,pre-bleach,20/03/2024,CREST,1,PORITES,22
MH4,pre-bleach,20/03/2024,CREST,2,ACROPORA,2
MH4,pre-bleach,20/03/2024,CREST,2,GONIASTREA,0
MH4,pre-bleach,20/03/2024,CREST,2,DIPSASTRAEA,0
MH4,pre-bleach,20/03/2024,CREST,2,FAVITES,0
MH4,pre-bleach,20/03/2024,CREST,2,GALAXEA,2
MH4,pre-bleach,20/03/2024,CREST,2,GONIASTREA,1
MH4,pre-bleach,20/03/2024,CREST,2,GONIOPORA,0
MH4,pre-bleach,20/03/2024,CREST,2,LOBOPHYLLIA,7
MH4,pre-bleach,20/03/2024,CREST,2,MERULINA,1
MH4,pre-bleach,20/03/2024,CREST,2,MONTIPORA,4
MH4,pre-bleach,20/03/2024,CREST,2,PACHYSERIS,21
MH4,pre-bleach,20/03/2024,CREST,2,PAVONA,2
MH4,pre-bleach,20/03/2024,CREST,2,PLATYGYRA,0
MH4,pre-bleach,20/03/2024,CREST,2,POCILLOPORA,1
MH4,pre-bleach,20/03/2024,CREST,2,PORITES,21
MH4,pre-bleach,20/03/2024,CREST,3,ACROPORA,1
MH4,pre-bleach,20/03/2024,CREST,3,GONIASTREA,0
MH4,pre-bleach,20/03/2024,CREST,3,DIPSASTRAEA,1
MH4,pre-bleach,20/03/2024,CREST,3,FAVITES,2
MH4,pre-bleach,20/03/2024,CREST,3,GALAXEA,0
MH4,pre-bleach,20/03/2024,CREST,3,GONIASTREA,1
MH4,pre-bleach,20/03/2024,CREST,3,GONIOPORA,1
MH4,pre-bleach,20/03/2024,CREST,3,LOBOPHYLLIA,7
MH4,pre-bleach,20/03/2024,CREST,3,MERULINA,0
MH4,pre-bleach,20/03/2024,CREST,3,MONTIPORA,6
MH4,pre-bleach,20/03/2024,CREST,3,PACHYSERIS,9
MH4,pre-bleach,20/03/2024,CREST,3,PAVONA,0
MH4,pre-bleach,20/03/2024,CREST,3,PLATYGYRA,0
MH4,pre-bleach,20/03/2024,CREST,3,POCILLOPORA,1
MH4,pre-bleach,20/03/2024,CREST,3,PORITES,22
MH4,pre-bleach,24/03/2024,CREST,1,ACROPORA,3
MH4,pre-bleach,24/03/2024,CREST,1,GONIASTREA,0
MH4,pre-bleach,24/03/2024,CREST,1,DIPSASTRAEA,3
MH4,pre-bleach,24/03/2024,CREST,1,FAVITES,0
MH4,pre-bleach,24/03/2024,CREST,1,GALAXEA,0
MH4,pre-bleach,24/03/2024,CREST,1,GONIASTREA,1
MH4,pre-bleach,24/03/2024,CREST,1,GONIOPORA,2
MH4,pre-bleach,24/03/2024,CREST,1,LOBOPHYLLIA,9
MH4,pre-bleach,24/03/2024,CREST,1,MERULINA,3
MH4,pre-bleach,24/03/2024,CREST,1,MONTIPORA,0
MH4,pre-bleach,24/03/2024,CREST,1,PACHYSERIS,11
MH4,pre-bleach,24/03/2024,CREST,1,PAVONA,2
MH4,pre-bleach,24/03/2024,CREST,1,PLATYGYRA,0
MH4,pre-bleach,24/03/2024,CREST,1,POCILLOPORA,0
MH4,pre-bleach,24/03/2024,CREST,1,PORITES,34
MH4,pre-bleach,24/03/2024,CREST,2,ACROPORA,5
MH4,pre-bleach,24/03/2024,CREST,2,GONIASTREA,0
MH4,pre-bleach,24/03/2024,CREST,2,DIPSASTRAEA,2
MH4,pre-bleach,24/03/2024,CREST,2,FAVITES,1
MH4,pre-bleach,24/03/2024,CREST,2,GALAXEA,0
MH4,pre-bleach,24/03/2024,CREST,2,GONIASTREA,3
MH4,pre-bleach,24/03/2024,CREST,2,GONIOPORA,0
MH4,pre-bleach,24/03/2024,CREST,2,LOBOPHYLLIA,5
MH4,pre-bleach,24/03/2024,CREST,2,MERULINA,0
MH4,pre-bleach,24/03/2024,CREST,2,MONTIPORA,1
MH4,pre-bleach,24/03/2024,CREST,2,PACHYSERIS,23
MH4,pre-bleach,24/03/2024,CREST,2,PAVONA,1
MH4,pre-bleach,24/03/2024,CREST,2,PLATYGYRA,0
MH4,pre-bleach,24/03/2024,CREST,2,POCILLOPORA,0
MH4,pre-bleach,24/03/2024,CREST,2,PORITES,11
MH4,pre-bleach,24/03/2024,CREST,3,ACROPORA,2
MH4,pre-bleach,24/03/2024,CREST,3,GONIASTREA,0
MH4,pre-bleach,24/03/2024,CREST,3,DIPSASTRAEA,0
MH4,pre-bleach,24/03/2024,CREST,3,FAVITES,0
MH4,pre-bleach,24/03/2024,CREST,3,GALAXEA,12
MH4,pre-bleach,24/03/2024,CREST,3,GONIASTREA,1
MH4,pre-bleach,24/03/2024,CREST,3,GONIOPORA,0
MH4,pre-bleach,24/03/2024,CREST,3,LOBOPHYLLIA,5
MH4,pre-bleach,24/03/2024,CREST,3,MERULINA,0
MH4,pre-bleach,24/03/2024,CREST,3,MONTIPORA,0
MH4,pre-bleach,24/03/2024,CREST,3,PACHYSERIS,22
MH4,pre-bleach,24/03/2024,CREST,3,PAVONA,1
MH4,pre-bleach,24/03/2024,CREST,3,PLATYGYRA,0
MH4,pre-bleach,24/03/2024,CREST,3,POCILLOPORA,0
MH4,pre-bleach,24/03/2024,CREST,3,PORITES,26
MH4,pre-bleach,30/03/2024,CREST,1,ACROPORA,1
MH4,pre-bleach,30/03/2024,CREST,1,GONIASTREA,0
MH4,pre-bleach,30/03/2024,CREST,1,DIPSASTRAEA,1
MH4,pre-bleach,30/03/2024,CREST,1,FAVITES,2
MH4,pre-bleach,30/03/2024,CREST,1,GALAXEA,0
MH4,pre-bleach,30/03/2024,CREST,1,GONIASTREA,1
MH4,pre-bleach,30/03/2024,CREST,1,GONIOPORA,3
MH4,pre-bleach,30/03/2024,CREST,1,LOBOPHYLLIA,2
MH4,pre-bleach,30/03/2024,CREST,1,MERULINA,2
MH4,pre-bleach,30/03/2024,CREST,1,MONTIPORA,10
MH4,pre-bleach,30/03/2024,CREST,1,PACHYSERIS,10
MH4,pre-bleach,30/03/2024,CREST,1,PAVONA,1
MH4,pre-bleach,30/03/2024,CREST,1,PLATYGYRA,0
MH4,pre-bleach,30/03/2024,CREST,1,POCILLOPORA,0
MH4,pre-bleach,30/03/2024,CREST,1,PORITES,44
MH4,pre-bleach,30/03/2024,CREST,2,ACROPORA,4
MH4,pre-bleach,30/03/2024,CREST,2,GONIASTREA,0
MH4,pre-bleach,30/03/2024,CREST,2,DIPSASTRAEA,0
MH4,pre-bleach,30/03/2024,CREST,2,FAVITES,1
MH4,pre-bleach,30/03/2024,CREST,2,GALAXEA,0
MH4,pre-bleach,30/03/2024,CREST,2,GONIASTREA,2
MH4,pre-bleach,30/03/2024,CREST,2,GONIOPORA,2
MH4,pre-bleach,30/03/2024,CREST,2,LOBOPHYLLIA,6
MH4,pre-bleach,30/03/2024,CREST,2,MERULINA,0
MH4,pre-bleach,30/03/2024,CREST,2,MONTIPORA,9
MH4,pre-bleach,30/03/2024,CREST,2,PACHYSERIS,5
MH4,pre-bleach,30/03/2024,CREST,2,PAVONA,0
MH4,pre-bleach,30/03/2024,CREST,2,PLATYGYRA,0
MH4,pre-bleach,30/03/2024,CREST,2,POCILLOPORA,0
MH4,pre-bleach,30/03/2024,CREST,2,PORITES,28
MH4,pre-bleach,30/03/2024,CREST,3,ACROPORA,5
MH4,pre-bleach,30/03/2024,CREST,3,GONIASTREA,0
MH4,pre-bleach,30/03/2024,CREST,3,DIPSASTRAEA,0
MH4,pre-bleach,30/03/2024,CREST,3,FAVITES,0
MH4,pre-bleach,30/03/2024,CREST,3,GALAXEA,0
MH4,pre-bleach,30/03/2024,CREST,3,GONIASTREA,0
MH4,pre-bleach,30/03/2024,CREST,3,GONIOPORA,5
MH4,pre-bleach,30/03/2024,CREST,3,LOBOPHYLLIA,1
MH4,pre-bleach,30/03/2024,CREST,3,MERULINA,1
MH4,pre-bleach,30/03/2024,CREST,3,MONTIPORA,4
MH4,pre-bleach,30/03/2024,CREST,3,PACHYSERIS,0
MH4,pre-bleach,30/03/2024,CREST,3,PAVONA,0
MH4,pre-bleach,30/03/2024,CREST,3,PLATYGYRA,0
MH4,pre-bleach,30/03/2024,CREST,3,POCILLOPORA,1
MH4,pre-bleach,30/03/2024,CREST,3,PORITES,34
ATL,pre-bleach,06/04/2024,CREST,1,ACROPORA,1
ATL,pre-bleach,06/04/2024,CREST,1,GONIASTREA,0
ATL,pre-bleach,06/04/2024,CREST,1,DIPSASTRAEA,0
ATL,pre-bleach,06/04/2024,CREST,1,FAVITES,1
ATL,pre-bleach,06/04/2024,CREST,1,GALAXEA,1
ATL,pre-bleach,06/04/2024,CREST,1,GONIASTREA,1
ATL,pre-bleach,06/04/2024,CREST,1,GONIOPORA,17
ATL,pre-bleach,06/04/2024,CREST,1,LOBOPHYLLIA,3
ATL,pre-bleach,06/04/2024,CREST,1,MERULINA,0
ATL,pre-bleach,06/04/2024,CREST,1,MONTIPORA,21
ATL,pre-bleach,06/04/2024,CREST,1,PACHYSERIS,0
ATL,pre-bleach,06/04/2024,CREST,1,PAVONA,3
ATL,pre-bleach,06/04/2024,CREST,1,PLATYGYRA,0
ATL,pre-bleach,06/04/2024,CREST,1,POCILLOPORA,0
ATL,pre-bleach,06/04/2024,CREST,1,PORITES,5
ATL,pre-bleach,06/04/2024,CREST,2,ACROPORA,4
ATL,pre-bleach,06/04/2024,CREST,2,GONIASTREA,0
ATL,pre-bleach,06/04/2024,CREST,2,DIPSASTRAEA,2
ATL,pre-bleach,06/04/2024,CREST,2,FAVITES,1
ATL,pre-bleach,06/04/2024,CREST,2,GALAXEA,0
ATL,pre-bleach,06/04/2024,CREST,2,GONIASTREA,1
ATL,pre-bleach,06/04/2024,CREST,2,GONIOPORA,7
ATL,pre-bleach,06/04/2024,CREST,2,LOBOPHYLLIA,7
ATL,pre-bleach,06/04/2024,CREST,2,MERULINA,3
ATL,pre-bleach,06/04/2024,CREST,2,MONTIPORA,21
ATL,pre-bleach,06/04/2024,CREST,2,PACHYSERIS,0
ATL,pre-bleach,06/04/2024,CREST,2,PAVONA,1
ATL,pre-bleach,06/04/2024,CREST,2,PLATYGYRA,0
ATL,pre-bleach,06/04/2024,CREST,2,POCILLOPORA,0
ATL,pre-bleach,06/04/2024,CREST,2,PORITES,7
ATL,pre-bleach,06/04/2024,CREST,3,ACROPORA,5
ATL,pre-bleach,06/04/2024,CREST,3,GONIASTREA,0
ATL,pre-bleach,06/04/2024,CREST,3,DIPSASTRAEA,2
ATL,pre-bleach,06/04/2024,CREST,3,FAVITES,2
ATL,pre-bleach,06/04/2024,CREST,3,GALAXEA,0
ATL,pre-bleach,06/04/2024,CREST,3,GONIASTREA,0
ATL,pre-bleach,06/04/2024,CREST,3,GONIOPORA,2
ATL,pre-bleach,06/04/2024,CREST,3,LOBOPHYLLIA,11
ATL,pre-bleach,06/04/2024,CREST,3,MERULINA,0
ATL,pre-bleach,06/04/2024,CREST,3,MONTIPORA,33
ATL,pre-bleach,06/04/2024,CREST,3,PACHYSERIS,0
ATL,pre-bleach,06/04/2024,CREST,3,PAVONA,0
ATL,pre-bleach,06/04/2024,CREST,3,PLATYGYRA,3
ATL,pre-bleach,06/04/2024,CREST,3,POCILLOPORA,0
ATL,pre-bleach,06/04/2024,CREST,3,PORITES,6
ATL,pre-bleach,07/04/2024,FLAT,1,ACROPORA,15
ATL,pre-bleach,07/04/2024,FLAT,1,GONIASTREA,0
ATL,pre-bleach,07/04/2024,FLAT,1,DIPSASTRAEA,2
ATL,pre-bleach,07/04/2024,FLAT,1,FAVITES,3
ATL,pre-bleach,07/04/2024,FLAT,1,GALAXEA,1
ATL,pre-bleach,07/04/2024,FLAT,1,GONIASTREA,9
ATL,pre-bleach,07/04/2024,FLAT,1,GONIOPORA,1
ATL,pre-bleach,07/04/2024,FLAT,1,LOBOPHYLLIA,1
ATL,pre-bleach,07/04/2024,FLAT,1,MERULINA,0
ATL,pre-bleach,07/04/2024,FLAT,1,MONTIPORA,12
ATL,pre-bleach,07/04/2024,FLAT,1,PACHYSERIS,0
ATL,pre-bleach,07/04/2024,FLAT,1,PAVONA,3
ATL,pre-bleach,07/04/2024,FLAT,1,PLATYGYRA,8
ATL,pre-bleach,07/04/2024,FLAT,1,POCILLOPORA,3
ATL,pre-bleach,07/04/2024,FLAT,1,PORITES,13
ATL,pre-bleach,07/04/2024,FLAT,2,ACROPORA,46
ATL,pre-bleach,07/04/2024,FLAT,2,GONIASTREA,0
ATL,pre-bleach,07/04/2024,FLAT,2,DIPSASTRAEA,0
ATL,pre-bleach,07/04/2024,FLAT,2,FAVITES,1
ATL,pre-bleach,07/04/2024,FLAT,2,GALAXEA,0
ATL,pre-bleach,07/04/2024,FLAT,2,GONIASTREA,4
ATL,pre-bleach,07/04/2024,FLAT,2,GONIOPORA,0
ATL,pre-bleach,07/04/2024,FLAT,2,LOBOPHYLLIA,0
ATL,pre-bleach,07/04/2024,FLAT,2,MERULINA,0
ATL,pre-bleach,07/04/2024,FLAT,2,MONTIPORA,5
ATL,pre-bleach,07/04/2024,FLAT,2,PACHYSERIS,0
ATL,pre-bleach,07/04/2024,FLAT,2,PAVONA,2
ATL,pre-bleach,07/04/2024,FLAT,2,PLATYGYRA,4
ATL,pre-bleach,07/04/2024,FLAT,2,POCILLOPORA,0
ATL,pre-bleach,07/04/2024,FLAT,2,PORITES,5
ATL,pre-bleach,07/04/2024,FLAT,3,ACROPORA,68
ATL,pre-bleach,07/04/2024,FLAT,3,GONIASTREA,0
ATL,pre-bleach,07/04/2024,FLAT,3,DIPSASTRAEA,0
ATL,pre-bleach,07/04/2024,FLAT,3,FAVITES,0
ATL,pre-bleach,07/04/2024,FLAT,3,GALAXEA,0
ATL,pre-bleach,07/04/2024,FLAT,3,GONIASTREA,1
ATL,pre-bleach,07/04/2024,FLAT,3,GONIOPORA,0
ATL,pre-bleach,07/04/2024,FLAT,3,LOBOPHYLLIA,0
ATL,pre-bleach,07/04/2024,FLAT,3,MERULINA,0
ATL,pre-bleach,07/04/2024,FLAT,3,MONTIPORA,1
ATL,pre-bleach,07/04/2024,FLAT,3,PACHYSERIS,0
ATL,pre-bleach,07/04/2024,FLAT,3,PAVONA,0
ATL,pre-bleach,07/04/2024,FLAT,3,PLATYGYRA,3
ATL,pre-bleach,07/04/2024,FLAT,3,POCILLOPORA,0
ATL,pre-bleach,07/04/2024,FLAT,3,PORITES,3
HS,pre-bleach,05/04/2024,FLAT,1,ACROPORA,4
HS,pre-bleach,05/04/2024,FLAT,1,GONIASTREA,0
HS,pre-bleach,05/04/2024,FLAT,1,DIPSASTRAEA,0
HS,pre-bleach,05/04/2024,FLAT,1,FAVITES,2
HS,pre-bleach,05/04/2024,FLAT,1,GALAXEA,0
HS,pre-bleach,05/04/2024,FLAT,1,GONIASTREA,3
HS,pre-bleach,05/04/2024,FLAT,1,GONIOPORA,3
HS,pre-bleach,05/04/2024,FLAT,1,LOBOPHYLLIA,2
HS,pre-bleach,05/04/2024,FLAT,1,MERULINA,2
HS,pre-bleach,05/04/2024,FLAT,1,MONTIPORA,2
HS,pre-bleach,05/04/2024,FLAT,1,PACHYSERIS,0
HS,pre-bleach,05/04/2024,FLAT,1,PAVONA,15
HS,pre-bleach,05/04/2024,FLAT,1,PLATYGYRA,0
HS,pre-bleach,05/04/2024,FLAT,1,POCILLOPORA,2
HS,pre-bleach,05/04/2024,FLAT,1,PORITES,13
HS,pre-bleach,05/04/2024,FLAT,2,ACROPORA,0
HS,pre-bleach,05/04/2024,FLAT,2,GONIASTREA,0
HS,pre-bleach,05/04/2024,FLAT,2,DIPSASTRAEA,0
HS,pre-bleach,05/04/2024,FLAT,2,FAVITES,1
HS,pre-bleach,05/04/2024,FLAT,2,GALAXEA,0
HS,pre-bleach,05/04/2024,FLAT,2,GONIASTREA,0
HS,pre-bleach,05/04/2024,FLAT,2,GONIOPORA,0
HS,pre-bleach,05/04/2024,FLAT,2,LOBOPHYLLIA,1
HS,pre-bleach,05/04/2024,FLAT,2,MERULINA,2
HS,pre-bleach,05/04/2024,FLAT,2,MONTIPORA,0
