REEF_SITE,BLEACH_MONTH,SURVEY_DATE,REEF_ZONE,TRANSECT_NO,BIOMASS
HS,post-bleach,12/10/2024,CREST,2,29.3
HS,post-bleach,12/10/2024,CREST,2,29.3
HS,post-bleach,12/10/2024,CREST,2,29.3
HS,post-bleach,12/10/2024,CREST,2,15.6
HS,post-bleach,12/10/2024,CREST,2,7
HS,post-bleach,12/10/2024,CREST,2,15.6
HS,post-bleach,12/10/2024,CREST,2,15.6
HS,post-bleach,12/10/2024,CREST,2,29.3
HS,post-bleach,12/10/2024,CREST,2,15.6
HS,post-bleach,12/10/2024,CREST,2,2.2
HS,post-bleach,12/10/2024,CREST,2,4.2
HS,post-bleach,12/10/2024,CREST,2,7
HS,post-bleach,12/10/2024,CREST,2,15.6
HS,post-bleach,12/10/2024,CREST,2,15.6
HS,post-bleach,12/10/2024,CREST,2,15.6
HS,post-bleach,12/10/2024,CREST,2,4.2
HS,post-bleach,12/10/2024,CREST,3,29.3
HS,post-bleach,12/10/2024,CREST,3,29.3
HS,post-bleach,12/10/2024,CREST,3,15.6
HS,post-bleach,12/10/2024,CREST,3,7
HS,post-bleach,12/10/2024,CREST,3,29.3
HS,post-bleach,12/10/2024,CREST,3,29.3
HS,post-bleach,12/10/2024,CREST,3,7
HS,post-bleach,12/10/2024,CREST,3,4.2
HS,post-bleach,12/10/2024,CREST,3,2.2
HS,post-bleach,12/10/2024,CREST,3,4.2
HS,post-bleach,12/10/2024,CREST,3,10.7
HS,post-bleach,12/10/2024,CREST,3,21.8
MH4,post-bleach,09/10/2024,CREST,1,15.6
MH4,post-bleach,09/10/2024,CREST,1,15.6
MH4,post-bleach,09/10/2024,CREST,1,7
MH4,post-bleach,09/10/2024,CREST,1,29.3
MH4,post-bleach,09/10/2024,CREST,1,29.3
MH4,post-bleach,09/10/2024,CREST,1,15.6
MH4,post-bleach,09/10/2024,CREST,1,1
MH4,post-bleach,09/10/2024,CREST,1,1
MH4,post-bleach,09/10/2024,CREST,1,1
MH4,post-bleach,09/10/2024,CREST,1,1
MH4,post-bleach,09/10/2024,CREST,1,1
MH4,post-bleach,09/10/2024,CREST,1,1
MH4,post-bleach,09/10/2024,CREST,1,10.7
MH4,post-bleach,09/10/2024,CREST,1,15.6
MH4,post-bleach,09/10/2024,CREST,1,15.6
MH4,post-bleach,09/10/2024,CREST,1,7
MH4,post-bleach,09/10/2024,CREST,1,7
MH4,post-bleach,09/10/2024,CREST,1,7
MH4,post-bleach,09/10/2024,CREST,1,15.6
MH4,post-bleach,09/10/2024,CREST,1,10.7
MH4,post-bleach,09/10/2024,CREST,1,10.7
MH4,post-bleach,09/10/2024,CREST,1,2.2
MH4,post-bleach,09/10/2024,CREST,1,7
MH4,post-bleach,09/10/2024,CREST,1,15.6
MH4,post-bleach,09/10/2024,CREST,1,15.6
MH4,post-bleach,09/10/2024,CREST,1,10.7
MH4,post-bleach,09/10/2024,CREST,2,15.6
MH4,post-bleach,09/10/2024,CREST,2,7
MH4,post-bleach,09/10/2024,CREST,2,7
MH4,post-bleach,09/10/2024,CREST,2,7
MH4,post-bleach,09/10/2024,CREST,2,4.2
MH4,post-bleach,09/10/2024,CREST,2,7
MH4,post-bleach,09/10/2024,CREST,2,7
MH4,post-bleach,09/10/2024,CREST,2,10.7
MH4,post-bleach,09/10/2024,CREST,2,15.6
MH4,post-bleach,09/10/2024,CREST,2,7
MH4,post-bleach,09/10/2024,CREST,2,7
MH4,post-bleach,09/10/2024,CREST,2,7
MH4,post-bleach,09/10/2024,CREST,2,7
MH4,post-bleach,09/10/2024,CREST,2,29.3
MH4,post-bleach,09/10/2024,CREST,2,0
MH4,post-bleach,09/10/2024,CREST,2,0
MH4,post-bleach,09/10/2024,CREST,2,0
MH4,post-bleach,09/10/2024,CREST,2,0
MH4,post-bleach,09/10/2024,CREST,2,0
MH4,post-bleach,09/10/2024,CREST,2,0
MH4,post-bleach,09/10/2024,CREST,2,0
MH4,post-bleach,09/10/2024,CREST,2,0
MH4,post-bleach,09/10/2024,CREST,2,0
MH4,post-bleach,09/10/2024,CREST,2,0
MH4,post-bleach,09/10/2024,CREST,2,0
MH4,post-bleach,09/10/2024,CREST,2,0
MH4,post-bleach,09/10/2024,CREST,3,29.3
MH4,post-bleach,09/10/2024,CREST,3,29.3
MH4,post-bleach,09/10/2024,CREST,3,29.3
MH4,post-bleach,09/10/2024,CREST,3,29.3
MH4,post-bleach,09/10/2024,CREST,3,29.3
MH4,post-bleach,09/10/2024,CREST,3,15.6
MH4,post-bleach,09/10/2024,CREST,3,15.6
MH4,post-bleach,09/10/2024,CREST,3,15.6
MH4,post-bleach,09/10/2024,CREST,3,7
MH4,post-bleach,09/10/2024,CREST,3,4.2
MH4,post-bleach,09/10/2024,CREST,3,15.6
MH4,post-bleach,09/10/2024,CREST,3,15.6
MH4,post-bleach,09/10/2024,CREST,3,7
MH4,post-bleach,09/10/2024,CREST,3,15.6
MH4,post-bleach,09/10/2024,CREST,3,29.3
MH4,post-bleach,09/10/2024,CREST,3,29.3
MH4,post-bleach,09/10/2024,CREST,3,15.6
MH4,post-bleach,09/10/2024,CREST,3,7
MH4,post-bleach,09/10/2024,CREST,3,4.2
MH4,post-bleach,13/10/2024,CREST,1,10.7
MH4,post-bleach,13/10/2024,CREST,1,1
MH4,post-bleach,13/10/2024,CREST,1,0.3
MH4,post-bleach,13/10/2024,CREST,1,0.3
MH4,post-bleach,13/10/2024,CREST,1,2.2
MH4,post-bleach,13/10/2024,CREST,1,2.2
MH4,post-bleach,13/10/2024,CREST,1,0.3
MH4,post-bleach,13/10/2024,CREST,1,0.3
MH4,post-bleach,13/10/2024,CREST,1,1
MH4,post-bleach,13/10/2024,CREST,2,10.7
MH4,post-bleach,13/10/2024,CREST,2,1
MH4,post-bleach,13/10/2024,CREST,2,4.2
MH4,post-bleach,13/10/2024,CREST,2,7
MH4,post-bleach,13/10/2024,CREST,2,15.6
MH4,post-bleach,13/10/2024,CREST,2,29.3
MH4,post-bleach,13/10/2024,CREST,2,29.3
MH4,post-bleach,13/10/2024,CREST,2,29.3
MH4,post-bleach,13/10/2024,CREST,2,15.6
MH4,post-bleach,13/10/2024,CREST,3,1
MH4,post-bleach,13/10/2024,CREST,3,15.6
MH4,post-bleach,13/10/2024,CREST,3,10.7
MH4,post-bleach,13/10/2024,CREST,3,15.6
MH4,post-bleach,13/10/2024,CREST,3,2.2
MH4,post-bleach,13/10/2024,CREST,3,1
MH4,post-bleach,13/10/2024,CREST,3,15.6
MH4,post-bleach,13/10/2024,CREST,3,29.3
MH4,post-bleach,13/10/2024,CREST,3,29.3
MH4,post-bleach,13/10/2024,CREST,3,29.3
MH4,post-bleach,31/10/2024,CREST,1,10.7
MH4,post-bleach,31/10/2024,CREST,1,15.6
MH4,post-bleach,31/10/2024,CREST,1,21.8
MH4,post-bleach,31/10/2024,CREST,1,21.8
MH4,post-bleach,31/10/2024,CREST,1,15.6
MH4,post-bleach,31/10/2024,CREST,1,10.7
MH4,post-bleach,31/10/2024,CREST,1,15.6
MH4,post-bleach,31/10/2024,CREST,1,15.6
MH4,post-bleach,31/10/2024,CREST,1,10.7
MH4,post-bleach,31/10/2024,CREST,1,21.8
MH4,post-bleach,31/10/2024,CREST,1,10.7
MH4,post-bleach,31/10/2024,CREST,1,10.7
MH4,post-bleach,31/10/2024,CREST,1,7
MH4,post-bleach,31/10/2024,CREST,1,29.3
MH4,post-bleach,31/10/2024,CREST,1,7
MH4,post-bleach,31/10/2024,CREST,1,29.3
MH4,post-bleach,31/10/2024,CREST,1,29.3
MH4,post-bleach,31/10/2024,CREST,1,7
MH4,post-bleach,31/10/2024,CREST,2,2.2
MH4,post-bleach,31/10/2024,CREST,2,7
MH4,post-bleach,31/10/2024,CREST,2,10.7
MH4,post-bleach,31/10/2024,CREST,2,2.2
MH4,post-bleach,31/10/2024,CREST,2,15.6
MH4,post-bleach,31/10/2024,CREST,2,15.6
MH4,post-bleach,31/10/2024,CREST,2,7
MH4,post-bleach,31/10/2024,CREST,2,10.7
MH4,post-bleach,31/10/2024,CREST,2,15.6
MH4,post-bleach,31/10/2024,CREST,2,15.6
MH4,post-bleach,31/10/2024,CREST,2,0
MH4,post-bleach,31/10/2024,CREST,2,7
MH4,post-bleach,31/10/2024,CREST,2,7
MH4,post-bleach,31/10/2024,CREST,2,2.2
MH4,post-bleach,31/10/2024,CREST,2,2.2
MH4,post-bleach,31/10/2024,CREST,2,1
MH4,post-bleach,31/10/2024,CREST,2,0.3
MH4,post-bleach,31/10/2024,CREST,2,0.3
MH4,post-bleach,31/10/2024,CREST,2,0
MH4,post-bleach,31/10/2024,CREST,2,4.2
MH4,post-bleach,31/10/2024,CREST,2,29.3
MH4,post-bleach,31/10/2024,CREST,2,15.6
MH4,post-bleach,31/10/2024,CREST,2,15.6
MH4,post-bleach,31/10/2024,CREST,2,29.3
MH4,post-bleach,31/10/2024,CREST,2,0.3
MH4,post-bleach,31/10/2024,CREST,2,1
MH4,post-bleach,31/10/2024,CREST,2,0.3
MH4,post-bleach,31/10/2024,CREST,2,0.3
MH4,post-bleach,31/10/2024,CREST,2,0
MH4,post-bleach,31/10/2024,CREST,2,0
MH4,post-bleach,31/10/2024,CREST,2,0
MH4,post-bleach,31/10/2024,CREST,2,0
MH4,post-bleach,31/10/2024,CREST,2,0
MH4,post-bleach,31/10/2024,CREST,2,0
MH4,post-bleach,31/10/2024,CREST,2,0
MH4,post-bleach,31/10/2024,CREST,2,0
MH4,post-bleach,31/10/2024,CREST,2,0
MH4,post-bleach,31/10/2024,CREST,2,0
MH4,post-bleach,31/10/2024,CREST,2,1
MH4,post-bleach,31/10/2024,CREST,2,7
MH4,post-bleach,31/10/2024,CREST,2,2.2
MH4,post-bleach,31/10/2024,CREST,3,2.2
MH4,post-bleach,31/10/2024,CREST,3,15.6
MH4,post-bleach,31/10/2024,CREST,3,7
MH4,post-bleach,31/10/2024,CREST,3,7
MH4,post-bleach,31/10/2024,CREST,3,7
MH4,post-bleach,31/10/2024,CREST,3,0
MH4,post-bleach,31/10/2024,CREST,3,0
MH4,post-bleach,31/10/2024,CREST,3,0
MH4,post-bleach,31/10/2024,CREST,3,7
MH4,post-bleach,31/10/2024,CREST,3,29.3
MH4,post-bleach,31/10/2024,CREST,3,15.6
MH4,post-bleach,31/10/2024,CREST,3,15.6
MH4,post-bleach,31/10/2024,CREST,3,15.6
MH4,post-bleach,31/10/2024,CREST,3,7
MH4,post-bleach,31/10/2024,CREST,3,15.6
MH4,post-bleach,31/10/2024,CREST,3,15.6
MH4,post-bleach,31/10/2024,CREST,3,0
MH4,post-bleach,31/10/2024,CREST,3,0
MH4,post-bleach,31/10/2024,CREST,3,0
MH4,post-bleach,31/10/2024,CREST,3,0
MH4,post-bleach,31/10/2024,CREST,3,0
MH4,post-bleach,31/10/2024,CREST,3,10.7
MH4,post-bleach,31/10/2024,CREST,3,7
MH4,post-bleach,31/10/2024,CREST,3,10.7
MH4,post-bleach,31/10/2024,CREST,3,10.7
MH4,post-bleach,31/10/2024,CREST,3,7
MH4,post-bleach,31/10/2024,CREST,3,7
MH4,post-bleach,31/10/2024,CREST,3,29.3
MH4,post-bleach,31/10/2024,CREST,3,29.3
MH4,post-bleach,31/10/2024,CREST,3,7
MH4,post-bleach,31/10/2024,CREST,3,29.3
MH4,post-bleach,31/10/2024,CREST,3,29.3
MH4,post-bleach,31/10/2024,CREST,3,29.3
MH4,post-bleach,31/10/2024,CREST,3,15.6
MH4,post-bleach,24/10/2024,CREST,1,10.7
MH4,post-bleach,24/10/2024,CREST,1,10.7
MH4,post-bleach,24/10/2024,CREST,1,7
MH4,post-bleach,24/10/2024,CREST,1,10.7
MH4,post-bleach,24/10/2024,CREST,1,7
MH4,post-bleach,24/10/2024,CREST,1,15.6
MH4,post-bleach,24/10/2024,CREST,1,7
MH4,post-bleach,24/10/2024,CREST,1,2.2
MH4,post-bleach,24/10/2024,CREST,1,2.2
MH4,post-bleach,24/10/2024,CREST,1,4.2
MH4,post-bleach,24/10/2024,CREST,1,7
MH4,post-bleach,24/10/2024,CREST,1,15.6
MH4,post-bleach,24/10/2024,CREST,1,15.6
MH4,post-bleach,24/10/2024,CREST,1,15.6
MH4,post-bleach,24/10/2024,CREST,1,7
MH4,post-bleach,24/10/2024,CREST,1,7
MH4,post-bleach,24/10/2024,CREST,1,29.3
MH4,post-bleach,24/10/2024,CREST,1,15.6
MH4,post-bleach,24/10/2024,CREST,1,7
MH4,post-bleach,24/10/2024,CREST,1,0
MH4,post-bleach,24/10/2024,CREST,1,29.3
MH4,post-bleach,24/10/2024,CREST,2,10.7
MH4,post-bleach,24/10/2024,CREST,2,10.7
MH4,post-bleach,24/10/2024,CREST,2,15.6
MH4,post-bleach,24/10/2024,CREST,2,15.6
MH4,post-bleach,24/10/2024,CREST,2,15.6
MH4,post-bleach,24/10/2024,CREST,2,10.7
MH4,post-bleach,24/10/2024,CREST,2,10.7
MH4,post-bleach,24/10/2024,CREST,2,7
MH4,post-bleach,24/10/2024,CREST,2,7
MH4,post-bleach,24/10/2024,CREST,2,7
MH4,post-bleach,24/10/2024,CREST,2,4.2
MH4,post-bleach,24/10/2024,CREST,2,2.2
MH4,post-bleach,24/10/2024,CREST,2,7
MH4,post-bleach,24/10/2024,CREST,2,7
MH4,post-bleach,24/10/2024,CREST,2,7
MH4,post-bleach,24/10/2024,CREST,2,10.7
MH4,post-bleach,24/10/2024,CREST,2,10.7
MH4,post-bleach,24/10/2024,CREST,2,10.7
MH4,post-bleach,24/10/2024,CREST,2,7
MH4,post-bleach,24/10/2024,CREST,2,7
MH4,post-bleach,24/10/2024,CREST,2,15.6
MH4,post-bleach,24/10/2024,CREST,2,29.3
MH4,post-bleach,24/10/2024,CREST,3,2.2
MH4,post-bleach,24/10/2024,CREST,3,7
MH4,post-bleach,24/10/2024,CREST,3,7
MH4,post-bleach,24/10/2024,CREST,3,7
MH4,post-bleach,24/10/2024,CREST,3,7
MH4,post-bleach,24/10/2024,CREST,3,10.7
MH4,post-bleach,24/10/2024,CREST,3,29.3
MH4,post-bleach,24/10/2024,CREST,3,29.3
MH4,post-bleach,24/10/2024,CREST,3,15.6
MH4,post-bleach,24/10/2024,CREST,3,7
MH4,post-bleach,24/10/2024,CREST,3,29.3
MH4,post-bleach,24/10/2024,CREST,3,29.3
MH4,post-bleach,24/10/2024,CREST,3,29.3
MH4,post-bleach,24/10/2024,CREST,3,29.3
MH4,post-bleach,24/10/2024,CREST,3,29.3
MH4,post-bleach,24/10/2024,CREST,3,29.3
HS,post-bleach,30/10/2024,CREST,1,10.7
HS,post-bleach,30/10/2024,CREST,1,10.7
HS,post-bleach,30/10/2024,CREST,1,10.7
HS,post-bleach,30/10/2024,CREST,1,7
HS,post-bleach,30/10/2024,CREST,1,15.6
HS,post-bleach,30/10/2024,CREST,1,15.6
HS,post-bleach,30/10/2024,CREST,1,15.6
HS,post-bleach,30/10/2024,CREST,1,4.2
HS,post-bleach,30/10/2024,CREST,1,7
HS,post-bleach,30/10/2024,CREST,1,10.7
HS,post-bleach,30/10/2024,CREST,1,15.6
HS,post-bleach,30/10/2024,CREST,1,15.6
HS,post-bleach,30/10/2024,CREST,1,15.6
HS,post-bleach,30/10/2024,CREST,1,21.8
HS,post-bleach,30/10/2024,CREST,1,4.2
HS,post-bleach,30/10/2024,CREST,1,4.2
HS,post-bleach,30/10/2024,CREST,1,15.6
HS,post-bleach,30/10/2024,CREST,1,15.6
HS,post-bleach,30/10/2024,CREST,1,7
HS,post-bleach,30/10/2024,CREST,1,7
HS,post-bleach,30/10/2024,CREST,1,15.6
HS,post-bleach,30/10/2024,CREST,1,15.6
HS,post-bleach,30/10/2024,CREST,1,15.6
HS,post-bleach,30/10/2024,CREST,1,29.3
HS,post-bleach,30/10/2024,CREST,1,7
HS,post-bleach,30/10/2024,CREST,2,10.7
HS,post-bleach,30/10/2024,CREST,2,1
HS,post-bleach,30/10/2024,CREST,2,4.2
HS,post-bleach,30/10/2024,CREST,2,7
HS,post-bleach,30/10/2024,CREST,2,15.6
HS,post-bleach,30/10/2024,CREST,2,7
HS,post-bleach,30/10/2024,CREST,2,4.2
HS,post-bleach,30/10/2024,CREST,2,21.8
HS,post-bleach,30/10/2024,CREST,2,10.7
HS,post-bleach,30/10/2024,CREST,2,15.6
HS,post-bleach,30/10/2024,CREST,2,29.3
HS,post-bleach,30/10/2024,CREST,2,29.3
HS,post-bleach,30/10/2024,CREST,2,0.3
HS,post-bleach,30/10/2024,CREST,2,0.3
HS,post-bleach,30/10/2024,CREST,2,1
HS,post-bleach,30/10/2024,CREST,2,0.3
HS,post-bleach,30/10/2024,CREST,2,0.3
HS,post-bleach,30/10/2024,CREST,2,29.3
HS,post-bleach,30/10/2024,CREST,2,7
HS,post-bleach,30/10/2024,CREST,2,7
HS,post-bleach,30/10/2024,CREST,2,15.6
HS,post-bleach,30/10/2024,CREST,3,29.3
HS,post-bleach,30/10/2024,CREST,3,29.3
HS,post-bleach,30/10/2024,CREST,3,10.7
HS,post-bleach,30/10/2024,CREST,3,7
HS,post-bleach,30/10/2024,CREST,3,10.7
HS,post-bleach,30/10/2024,CREST,3,7
HS,post-bleach,30/10/2024,CREST,3,7
HS,post-bleach,30/10/2024,CREST,3,21.8
HS,post-bleach,30/10/2024,CREST,3,21.8
HS,post-bleach,30/10/2024,CREST,3,10.7
HS,post-bleach,30/10/2024,CREST,3,7
HS,post-bleach,30/10/2024,CREST,3,1
HS,post-bleach,30/10/2024,CREST,3,4.2
HS,post-bleach,30/10/2024,CREST,3,29.3
HS,post-bleach,30/10/2024,CREST,3,15.6
HS,post-bleach,30/10/2024,CREST,3,7
HS,post-bleach,30/10/2024,CREST,3,15.6
HS,post-bleach,30/10/2024,CREST,3,29.3
HS,post-bleach,30/10/2024,CREST,3,7
HS,post-bleach,30/10/2024,CREST,3,29.3
HS,post-bleach,03/11/2024,CREST,1,10.7
HS,post-bleach,03/11/2024,CREST,1,10.7
HS,post-bleach,03/11/2024,CREST,1,10.7
HS,post-bleach,03/11/2024,CREST,1,10.7
HS,post-bleach,03/11/2024,CREST,1,7
HS,post-bleach,03/11/2024,CREST,1,0
HS,post-bleach,03/11/2024,CREST,1,4.2
HS,post-bleach,03/11/2024,CREST,1,10.7
HS,post-bleach,03/11/2024,CREST,1,4.2
HS,post-bleach,03/11/2024,CREST,1,15.6
HS,post-bleach,03/11/2024,CREST,1,15.6
HS,post-bleach,03/11/2024,CREST,1,7
HS,post-bleach,03/11/2024,CREST,1,7
HS,post-bleach,03/11/2024,CREST,1,10.7
HS,post-bleach,03/11/2024,CREST,1,0
HS,post-bleach,03/11/2024,CREST,1,0
HS,post-bleach,03/11/2024,CREST,1,0
HS,post-bleach,03/11/2024,CREST,1,10.7
HS,post-bleach,03/11/2024,CREST,1,7
HS,post-bleach,03/11/2024,CREST,1,7
HS,post-bleach,03/11/2024,CREST,1,4.2
HS,post-bleach,03/11/2024,CREST,1,10.7
HS,post-bleach,03/11/2024,CREST,1,10.7
HS,post-bleach,03/11/2024,CREST,1,7
HS,post-bleach,03/11/2024,CREST,2,15.6
HS,post-bleach,03/11/2024,CREST,2,4.2
HS,post-bleach,03/11/2024,CREST,2,7
HS,post-bleach,03/11/2024,CREST,2,10.7
HS,post-bleach,03/11/2024,CREST,2,15.6
HS,post-bleach,03/11/2024,CREST,2,15.6
HS,post-bleach,03/11/2024,CREST,2,21.8
HS,post-bleach,03/11/2024,CREST,2,4.2
HS,post-bleach,03/11/2024,CREST,2,4.2
HS,post-bleach,03/11/2024,CREST,2,2.2
HS,post-bleach,03/11/2024,CREST,2,10.7
HS,post-bleach,03/11/2024,CREST,2,7
HS,post-bleach,03/11/2024,CREST,2,10.7
HS,post-bleach,03/11/2024,CREST,2,4.2
HS,post-bleach,03/11/2024,CREST,2,4.2
HS,post-bleach,03/11/2024,CREST,3,4.2
HS,post-bleach,03/11/2024,CREST,3,15.6
HS,post-bleach,03/11/2024,CREST,3,10.7
HS,post-bleach,03/11/2024,CREST,3,15.6
HS,post-bleach,03/11/2024,CREST,3,15.6
HS,post-bleach,03/11/2024,CREST,3,15.6
HS,post-bleach,03/11/2024,CREST,3,10.7
HS,post-bleach,03/11/2024,CREST,3,15.6
HS,post-bleach,03/11/2024,CREST,3,15.6
HS,post-bleach,03/11/2024,CREST,3,10.7
HS,post-bleach,03/11/2024,CREST,3,10.7
HS,post-bleach,03/11/2024,CREST,3,10.7
HS,post-bleach,03/11/2024,CREST,3,7
HS,post-bleach,03/11/2024,CREST,3,15.6
HS,post-bleach,03/11/2024,CREST,3,7
HS,post-bleach,03/11/2024,CREST,3,10.7
HS,post-bleach,03/11/2024,CREST,3,15.6
ATL,post-bleach,25/10/2024,CREST,1,0
ATL,post-bleach,25/10/2024,CREST,1,0
ATL,post-bleach,25/10/2024,CREST,1,0
ATL,post-bleach,25/10/2024,CREST,1,7
ATL,post-bleach,25/10/2024,CREST,1,7
ATL,post-bleach,25/10/2024,CREST,1,10.7
ATL,post-bleach,25/10/2024,CREST,1,4.2
ATL,post-bleach,25/10/2024,CREST,1,29.3
ATL,post-bleach,25/10/2024,CREST,1,29.3
ATL,post-bleach,25/10/2024,CREST,1,29.3
ATL,post-bleach,25/10/2024,CREST,1,7
ATL,post-bleach,25/10/2024,CREST,1,15.6
ATL,post-bleach,25/10/2024,CREST,1,29.3
ATL,post-bleach,25/10/2024,CREST,1,29.3
ATL,post-bleach,25/10/2024,CREST,1,29.3
ATL,post-bleach,25/10/2024,CREST,1,29.3
ATL,post-bleach,25/10/2024,CREST,1,29.3
ATL,post-bleach,25/10/2024,CREST,1,29.3
ATL,post-bleach,25/10/2024,CREST,2,15.6
ATL,post-bleach,25/10/2024,CREST,2,15.6
ATL,post-bleach,25/10/2024,CREST,2,15.6
ATL,post-bleach,25/10/2024,CREST,2,10.7
ATL,post-bleach,25/10/2024,CREST,2,10.7
ATL,post-bleach,25/10/2024,CREST,2,2.2
ATL,post-bleach,25/10/2024,CREST,2,4.2
ATL,post-bleach,25/10/2024,CREST,2,15.6
ATL,post-bleach,25/10/2024,CREST,2,10.7
ATL,post-bleach,25/10/2024,CREST,2,4.2
ATL,post-bleach,25/10/2024,CREST,2,7
ATL,post-bleach,25/10/2024,CREST,2,29.3
ATL,post-bleach,25/10/2024,CREST,2,29.3
ATL,post-bleach,25/10/2024,CREST,2,29.3
ATL,post-bleach,25/10/2024,CREST,2,29.3
ATL,post-bleach,25/10/2024,CREST,3,4.2
ATL,post-bleach,25/10/2024,CREST,3,7
ATL,post-bleach,25/10/2024,CREST,3,2.2
ATL,post-bleach,25/10/2024,CREST,3,15.6
ATL,post-bleach,25/10/2024,CREST,3,15.6
ATL,post-bleach,25/10/2024,CREST,3,10.7
ATL,post-bleach,25/10/2024,CREST,3,10.7
ATL,post-bleach,25/10/2024,CREST,3,4.2
ATL,post-bleach,25/10/2024,CREST,3,2.2
ATL,post-bleach,25/10/2024,CREST,3,15.6
ATL,post-bleach,25/10/2024,CREST,3,10.7
ATL,post-bleach,25/10/2024,CREST,3,2.2
ATL,post-bleach,25/10/2024,CREST,3,7
ATL,post-bleach,25/10/2024,CREST,3,10.7
ATL,post-bleach,25/10/2024,CREST,3,29.3
ATL,post-bleach,25/10/2024,CREST,3,29.3
ATL,post-bleach,25/10/2024,CREST,3,7
ATL,post-bleach,25/10/2024,CREST,3,29.3
ATL,post-bleach,25/10/2024,CREST,3,29.3
ATL,post-bleach,25/10/2024,CREST,3,29.3
ATL,post-bleach,25/10/2024,CREST,3,15.6
ATL,post-bleach,23/10/2024,CREST,1,15.6
ATL,post-bleach,23/10/2024,CREST,1,15.6
ATL,post-bleach,23/10/2024,CREST,1,15.6
ATL,post-bleach,23/10/2024,CREST,1,21.8
ATL,post-bleach,23/10/2024,CREST,1,0
ATL,post-bleach,23/10/2024,CREST,1,0.3
ATL,post-bleach,23/10/2024,CREST,1,10.7
ATL,post-bleach,23/10/2024,CREST,1,0.3
ATL,post-bleach,23/10/2024,CREST,1,0
ATL,post-bleach,23/10/2024,CREST,1,21.8
ATL,post-bleach,23/10/2024,CREST,1,15.6
ATL,post-bleach,23/10/2024,CREST,1,15.6
ATL,post-bleach,23/10/2024,CREST,1,15.6
ATL,post-bleach,23/10/2024,CREST,1,10.7
ATL,post-bleach,23/10/2024,CREST,1,10.7
ATL,post-bleach,23/10/2024,CREST,1,0
ATL,post-bleach,23/10/2024,CREST,1,0
ATL,post-bleach,23/10/2024,CREST,1,4.2
ATL,post-bleach,23/10/2024,CREST,1,4.2
ATL,post-bleach,23/10/2024,CREST,1,10.7
ATL,post-bleach,23/10/2024,CREST,1,10.7
ATL,post-bleach,23/10/2024,CREST,1,0
ATL,post-bleach,23/10/2024,CREST,1,10.7
ATL,post-bleach,23/10/2024,CREST,1,21.8
ATL,post-bleach,23/10/2024,CREST,1,21.8
ATL,post-bleach,23/10/2024,CREST,1,0.3
ATL,post-bleach,23/10/2024,CREST,1,4.2
ATL,post-bleach,23/10/2024,CREST,1,10.7
ATL,post-bleach,23/10/2024,CREST,1,15.6
ATL,post-bleach,23/10/2024,CREST,1,15.6
ATL,post-bleach,23/10/2024,CREST,1,10.7
ATL,post-bleach,23/10/2024,CREST,1,10.7
ATL,post-bleach,23/10/2024,CREST,1,10.7
ATL,post-bleach,23/10/2024,CREST,1,15.6
ATL,post-bleach,23/10/2024,CREST,1,15.6
ATL,post-bleach,23/10/2024,CREST,1,21.8
ATL,post-bleach,23/10/2024,CREST,1,2.2
ATL,post-bleach,23/10/2024,CREST,1,1
ATL,post-bleach,23/10/2024,CREST,1,29.3
ATL,post-bleach,23/10/2024,CREST,1,15.6
ATL,post-bleach,23/10/2024,CREST,1,15.6
ATL,post-bleach,23/10/2024,CREST,1,10.7
ATL,post-bleach,23/10/2024,CREST,1,10.7
ATL,post-bleach,23/10/2024,CREST,1,0.3
ATL,post-bleach,23/10/2024,CREST,2,0
ATL,post-bleach,23/10/2024,CREST,2,0.3
ATL,post-bleach,23/10/2024,CREST,2,10.7
ATL,post-bleach,23/10/2024,CREST,2,10.7
ATL,post-bleach,23/10/2024,CREST,2,7
ATL,post-bleach,23/10/2024,CREST,2,7
ATL,post-bleach,23/10/2024,CREST,2,7
ATL,post-bleach,23/10/2024,CREST,2,15.6
ATL,post-bleach,23/10/2024,CREST,2,15.6
ATL,post-bleach,23/10/2024,CREST,2,15.6
ATL,post-bleach,23/10/2024,CREST,2,1
ATL,post-bleach,23/10/2024,CREST,2,0.3
ATL,post-bleach,23/10/2024,CREST,2,10.7
ATL,post-bleach,23/10/2024,CREST,2,10.7
ATL,post-bleach,23/10/2024,CREST,2,2.2
ATL,post-bleach,23/10/2024,CREST,2,15.6
ATL,post-bleach,23/10/2024,CREST,2,10.7
ATL,post-bleach,23/10/2024,CREST,2,10.7
ATL,post-bleach,23/10/2024,CREST,2,10.7
ATL,post-bleach,23/10/2024,CREST,2,15.6
ATL,post-bleach,23/10/2024,CREST,2,15.6
ATL,post-bleach,23/10/2024,CREST,2,1
ATL,post-bleach,23/10/2024,CREST,2,7
ATL,post-bleach,23/10/2024,CREST,2,21.8
ATL,post-bleach,23/10/2024,CREST,2,2.2
ATL,post-bleach,23/10/2024,CREST,2,4.2
ATL,post-bleach,23/10/2024,CREST,2,2.2
ATL,post-bleach,23/10/2024,CREST,2,7
ATL,post-bleach,23/10/2024,CREST,2,10.7
ATL,post-bleach,23/10/2024,CREST,2,21.8
ATL,post-bleach,23/10/2024,CREST,2,21.8
ATL,post-bleach,23/10/2024,CREST,2,2.2
ATL,post-bleach,23/10/2024,CREST,2,4.2
ATL,post-bleach,23/10/2024,CREST,2,7
ATL,post-bleach,23/10/2024,CREST,2,1
